file,K_percent,U_ppm,Th_ppm,w_PADK,w_PADU,w_PADTh,fit_r2
spect_000130.spc,194.571,668.678,2325.684,23.0764,14.6644,19.7352,1.0000
spect_000131.spc,25.007,451.033,1096.721,0.4987,10.5821,9.3976,0.9999
spect_000132.spc,50.808,692.541,3309.438,0.6042,15.5752,29.0264,1.0000
spect_000133.spc,167.787,574.833,2002.849,19.9103,12.6025,16.9959,1.0000
spect_000134.spc,30.902,557.160,1356.436,0.6157,13.0713,11.6238,1.0000
spect_000135.spc,29.045,397.827,1891.510,0.3380,8.9514,16.5883,1.0000
spect_000136.spc,94.796,324.172,1128.248,11.2555,7.1067,9.5730,1.0000
spect_000137.spc,27.402,493.573,1202.994,0.5476,11.5789,10.3094,1.0000
spect_000138.spc,33.292,454.953,2166.747,0.3933,10.2350,19.0027,1.0000
spect_000139.spc,102.061,351.885,1221.312,12.0982,7.7196,10.3635,1.0000
spect_000140.spc,44.688,805.919,1960.280,0.8911,18.9081,16.7976,0.9999
spect_000141.spc,23.563,322.320,1530.566,0.2808,7.2530,13.4223,1.0000
spect_000142.spc,171.399,589.066,2043.506,20.3344,12.9205,17.3380,1.0000
spect_000143.spc,64.497,1165.180,2824.259,1.2838,27.3412,24.1971,1.0000
spect_000144.spc,44.373,606.483,2882.134,0.5310,13.6464,25.2753,1.0000
spect_000145.spc,89.122,305.694,1062.757,10.5754,6.7034,9.0175,1.0000
spect_000146.spc,23.412,422.686,1028.305,0.4634,9.9169,8.8117,1.0000
spect_000147.spc,32.348,442.043,2101.746,0.3866,9.9459,18.4318,1.0000
spect_000148.spc,162.517,556.441,1938.431,19.2883,12.1989,16.4488,1.0000
spect_000149.spc,40.031,719.527,1755.698,0.8084,16.8785,15.0465,0.9999
spect_000150.spc,40.307,550.200,2622.284,0.4800,12.3768,22.9981,1.0000
spect_000151.spc,118.900,409.998,1419.116,14.0986,8.9960,12.0400,1.0000
spect_000152.spc,50.524,910.071,2210.110,1.0194,21.3527,18.9367,0.9999
spect_000153.spc,31.245,427.014,2034.704,0.3676,9.6061,17.8449,1.0000
spect_000154.spc,110.628,380.452,1313.280,13.1306,8.3476,11.1393,1.0000
spect_000155.spc,23.321,420.700,1022.007,0.4657,9.8708,8.7570,1.0000
spect_000156.spc,59.060,807.906,3841.001,0.6978,18.1782,33.6847,1.0000
spect_000157.spc,172.145,592.149,2056.906,20.4153,12.9879,17.4536,1.0000
spect_000158.spc,39.207,707.998,1714.275,0.7848,16.6139,14.6863,0.9999
spect_000159.spc,25.552,349.341,1664.315,0.2997,7.8589,14.5964,1.0000
spect_000160.spc,161.415,553.656,1922.444,19.1569,12.1416,16.3108,1.0000
spect_000161.spc,23.167,418.041,1016.567,0.4605,9.8080,8.7109,0.9999
spect_000162.spc,53.306,727.632,3467.878,0.6349,16.3682,30.4142,1.0000
spect_000163.spc,183.844,631.882,2199.084,21.8019,13.8571,18.6617,1.0000
spect_000164.spc,35.206,634.157,1545.455,0.7037,14.8770,13.2441,1.0000
spect_000165.spc,46.249,632.454,3003.591,0.5525,14.2316,26.3400,1.0000
spect_000166.spc,237.151,815.796,2826.103,28.1336,17.8962,23.9765,1.0000
spect_000167.spc,26.203,471.713,1147.227,0.5285,11.0669,9.8303,1.0000
spect_000168.spc,34.980,481.206,2266.548,0.4126,10.8363,19.8728,1.0000
spect_000169.spc,139.807,479.684,1667.591,16.5888,10.5189,14.1497,1.0000
spect_000170.spc,29.629,533.753,1298.917,0.5941,12.5223,11.1306,0.9999
spect_000171.spc,56.410,771.190,3656.044,0.6839,17.3558,32.0602,1.0000
spect_000172.spc,155.638,536.238,1860.211,18.4534,11.7637,15.7841,1.0000
spect_000173.spc,48.367,871.989,2121.877,0.9653,20.4578,18.1826,0.9999
spect_000174.spc,61.026,835.918,3967.789,0.7179,18.8113,34.7954,1.0000
spect_000175.spc,104.474,361.040,1243.595,12.3889,7.9252,10.5484,1.0000
spect_000176.spc,62.850,1131.306,2757.114,1.2619,26.5396,23.6276,1.0000
spect_000177.spc,28.403,389.104,1844.754,0.3363,8.7571,16.1770,1.0000
spect_000178.spc,205.478,707.440,2450.297,24.3718,15.5201,20.7885,1.0000
spect_000179.spc,54.371,979.585,2386.187,1.0867,22.9810,20.4485,1.0000
spect_000180.spc,25.597,349.524,1666.267,0.3031,7.8625,14.6137,1.0000
spect_000181.spc,150.909,519.316,1798.158,17.9021,11.3929,15.2552,1.0000
spect_000182.spc,42.445,764.520,1858.924,0.8539,17.9368,15.9286,1.0000
spect_000183.spc,56.075,764.956,3644.178,0.6746,17.2083,31.9599,1.0000
spect_000184.spc,110.769,379.196,1318.269,13.1504,8.3141,11.1849,1.0000
spect_000185.spc,48.716,877.123,2140.211,0.9733,20.5757,18.3421,1.0000
spect_000186.spc,43.928,598.508,2856.439,0.5294,13.4616,25.0524,1.0000
spect_000187.spc,97.043,333.703,1158.315,11.5106,7.3194,9.8282,1.0000
spect_000188.spc,25.727,464.161,1129.690,0.5108,10.8897,9.6806,1.0000
spect_000189.spc,25.890,352.502,1685.097,0.3111,7.9274,14.7797,1.0000
spect_000190.spc,219.754,752.597,2626.821,26.0737,16.4976,22.2930,1.0000
spect_000191.spc,35.348,637.494,1553.571,0.7011,14.9555,13.3138,1.0000
spect_000192.spc,38.428,526.758,2494.565,0.4553,11.8563,21.8748,1.0000
spect_000193.spc,144.924,497.799,1730.081,17.1918,10.9171,14.6802,1.0000
spect_000194.spc,26.942,484.968,1186.752,0.5349,11.3752,10.1722,0.9999
spect_000195.spc,35.660,486.405,2316.830,0.4300,10.9421,20.3188,1.0000
spect_000196.spc,202.404,695.499,2412.978,24.0135,15.2548,20.4728,1.0000
spect_000197.spc,26.970,485.924,1177.929,0.5459,11.4019,10.0918,1.0000
spect_000198.spc,52.360,718.094,3406.328,0.6099,16.1609,29.8714,1.0000
spect_000199.spc,160.995,552.274,1920.625,19.1030,12.1103,16.2969,1.0000
spect_000200.spc,30.194,543.692,1324.234,0.6058,12.7550,11.3480,1.0000
spect_000201.spc,28.790,394.079,1868.579,0.3438,8.8689,16.3859,1.0000
spect_000202.spc,121.558,418.432,1447.473,14.4209,9.1803,12.2795,1.0000
spect_000203.spc,27.955,503.627,1225.678,0.5603,11.8155,10.5030,1.0000
spect_000204.spc,58.150,795.399,3783.818,0.6849,17.8959,33.1838,1.0000
spect_000205.spc,87.394,299.971,1040.452,10.3717,6.5791,8.8272,1.0000
spect_000206.spc,23.611,425.377,1033.984,0.4747,9.9801,8.8598,1.0000
spect_000207.spc,34.768,476.722,2261.294,0.4061,10.7288,19.8301,1.0000
spect_000208.spc,91.261,312.872,1089.958,10.8279,6.8597,9.2493,1.0000
spect_000209.spc,34.344,615.745,1507.419,0.6986,14.4417,12.9206,1.0000
spect_000210.spc,27.083,370.823,1757.596,0.3232,8.3458,15.4126,1.0000
spect_000211.spc,126.153,431.217,1513.869,14.9642,9.4482,12.8515,1.0000
spect_000212.spc,28.624,515.647,1253.684,0.5754,12.0979,10.7424,0.9999
spect_000213.spc,27.814,380.908,1805.015,0.3316,8.5730,15.8283,1.0000
spect_000214.spc,89.575,308.724,1067.126,10.6244,6.7742,9.0528,1.0000
spect_000215.spc,26.610,479.497,1167.394,0.5321,11.2492,10.0038,1.0000
spect_000216.spc,26.214,359.326,1708.726,0.3021,8.0851,14.9854,1.0000
spect_000217.spc,116.987,401.261,1397.936,13.8784,8.7979,11.8631,1.0000
spect_000218.spc,22.488,405.692,988.248,0.4457,9.5176,8.4689,1.0000
spect_000219.spc,23.648,323.774,1537.579,0.2787,7.2858,13.4839,1.0000
spect_000220.spc,121.119,414.606,1449.164,14.3698,9.0875,12.2995,1.0000
spect_000221.spc,47.493,854.155,2083.593,0.9563,20.0369,17.8564,1.0000
spect_000222.spc,25.896,352.691,1684.451,0.3120,7.9322,14.7737,1.0000
spect_000223.spc,180.138,616.815,2149.362,21.3785,13.5223,18.2390,1.0000
spect_000224.spc,32.911,593.375,1444.592,0.6557,13.9209,12.3792,1.0000
spect_000225.spc,38.012,521.170,2467.651,0.4498,11.7307,21.6387,1.0000
spect_000226.spc,135.732,467.167,1615.332,16.1037,10.2498,13.7031,1.0000
spect_000227.spc,26.564,478.556,1162.679,0.5349,11.2280,9.9623,0.9999
spect_000228.spc,41.020,562.753,2663.063,0.4838,12.6674,23.3520,1.0000
spect_000229.spc,164.557,566.238,1957.351,19.5254,12.4234,16.6040,1.0000
spect_000230.spc,47.022,847.271,2052.226,0.9533,19.8813,17.5816,0.9999
spect_000231.spc,44.564,607.915,2901.472,0.5296,13.6734,25.4475,1.0000
spect_000232.spc,231.973,793.649,2766.969,27.5339,17.3976,23.4800,1.0000
spect_000233.spc,39.906,720.666,1751.306,0.7908,16.9088,15.0064,1.0000
spect_000234.spc,43.633,594.571,2843.578,0.5178,13.3709,24.9410,1.0000
spect_000235.spc,242.332,829.104,2904.137,28.7467,18.1697,24.6510,1.0000
spect_000236.spc,25.466,457.090,1117.594,0.5161,10.7213,9.5788,1.0000
spect_000237.spc,55.109,752.665,3580.289,0.6606,16.9341,31.3985,1.0000
spect_000238.spc,246.612,849.262,2941.714,29.2488,18.6317,24.9581,1.0000
spect_000239.spc,24.054,434.256,1054.572,0.4785,10.1891,9.0359,0.9999
spect_000240.spc,64.902,888.757,4222.824,0.7608,19.9986,37.0329,1.0000
spect_000241.spc,163.827,564.115,1959.412,19.4242,12.3738,16.6268,1.0000
spect_000242.spc,25.104,452.605,1099.141,0.5037,10.6194,9.4177,1.0000
spect_000243.spc,27.555,374.046,1799.264,0.3285,8.4072,15.7834,1.0000
spect_000244.spc,139.314,479.536,1661.340,16.5245,10.5200,14.0951,1.0000
spect_000245.spc,29.338,530.024,1284.310,0.5844,12.4373,11.0033,0.9999
spect_000246.spc,33.291,455.914,2167.958,0.3878,10.2583,19.0127,1.0000
spect_000247.spc,108.429,371.924,1291.456,12.8684,8.1563,10.9572,1.0000
spect_000248.spc,42.960,773.984,1886.095,0.8578,18.1573,16.1633,1.0000
spect_000249.spc,39.632,541.401,2580.976,0.4671,12.1788,22.6361,1.0000
spect_000250.spc,137.302,471.111,1632.985,16.2973,10.3327,13.8536,1.0000
spect_000251.spc,47.201,849.358,2076.283,0.9419,19.9228,17.7958,0.9999
spect_000252.spc,55.598,761.856,3609.313,0.6597,17.1473,31.6502,1.0000
spect_000253.spc,88.765,305.240,1058.835,10.5295,6.6954,8.9838,1.0000
spect_000254.spc,37.158,666.913,1631.909,0.7517,15.6423,13.9875,1.0000
spect_000255.spc,43.511,592.467,2833.747,0.5205,13.3233,24.8547,1.0000
spect_000256.spc,189.017,647.957,2253.535,22.4313,14.2077,19.1214,1.0000
spect_000257.spc,25.855,465.112,1134.390,0.5201,10.9108,9.7217,0.9999
spect_000258.spc,46.976,642.673,3054.948,0.5550,14.4606,26.7911,1.0000
spect_000259.spc,172.386,591.605,2047.875,20.4640,12.9767,17.3720,1.0000
spect_000260.spc,41.177,739.855,1807.457,0.8308,17.3544,15.4910,1.0000
spect_000261.spc,54.707,746.816,3558.339,0.6522,16.8001,31.2073,1.0000
spect_000262.spc,147.111,505.933,1747.916,17.4589,11.1003,14.8267,1.0000
spect_000263.spc,38.297,691.362,1679.489,0.7613,16.2214,14.3907,0.9999
spect_000264.spc,42.165,576.368,2746.710,0.4945,12.9659,24.0895,1.0000
spect_000265.spc,165.054,565.489,1966.422,19.5907,12.3991,16.6848,1.0000
spect_000266.spc,36.124,649.241,1585.537,0.7282,15.2292,13.5888,1.0000
spect_000267.spc,52.902,726.289,3441.054,0.6138,16.3472,30.1751,1.0000
spect_000268.spc,105.908,363.255,1261.396,12.5693,7.9661,10.7022,1.0000
spect_000269.spc,27.494,494.438,1206.700,0.5531,11.5984,10.3417,1.0000
spect_000270.spc,25.655,350.925,1667.146,0.3048,7.8964,14.6202,1.0000
spect_000271.spc,89.981,310.279,1073.798,10.6697,6.8081,9.1102,1.0000
spect_000272.spc,28.645,516.648,1253.857,0.5742,12.1224,10.7431,0.9999
spect_000273.spc,33.392,455.896,2176.135,0.3927,10.2542,19.0861,1.0000
spect_000274.spc,120.936,416.583,1443.681,14.3415,9.1392,12.2489,1.0000
spect_000275.spc,28.726,518.674,1261.406,0.5686,12.1691,10.8090,1.0000
spect_000276.spc,28.091,382.884,1830.753,0.3329,8.6106,16.0574,1.0000
spect_000277.spc,222.356,765.981,2646.736,26.3779,16.8074,22.4523,1.0000
spect_000278.spc,32.134,577.851,1409.267,0.6480,13.5554,12.0773,1.0000
spect_000279.spc,46.528,634.321,3034.213,0.5485,14.2647,26.6132,1.0000
spect_000280.spc,97.830,336.496,1170.318,11.6004,7.3799,9.9313,1.0000
spect_000281.spc,55.988,1009.707,2448.409,1.1257,23.6921,20.9771,0.9999
spect_000282.spc,33.656,461.226,2192.924,0.3894,10.3780,19.2317,1.0000
spect_000283.spc,124.691,429.979,1487.830,14.7857,9.4346,12.6228,1.0000
spect_000284.spc,40.517,730.474,1771.377,0.8161,17.1400,15.1765,1.0000
spect_000285.spc,28.547,390.190,1856.972,0.3381,8.7786,16.2856,1.0000
spect_000286.spc,110.526,379.710,1316.894,13.1142,8.3285,11.1728,0.9999
spect_000287.spc,24.383,439.136,1070.586,0.4874,10.3017,9.1748,1.0000
spect_000288.spc,69.126,946.032,4494.995,0.8158,21.2872,39.4196,1.0000
spect_000289.spc,108.646,371.800,1293.739,12.8981,8.1513,10.9772,1.0000
spect_000290.spc,37.895,683.377,1664.283,0.7534,16.0323,14.2621,0.9999
spect_000291.spc,48.002,658.432,3122.910,0.5586,14.8184,27.3859,1.0000
spect_000292.spc,93.098,319.504,1110.174,11.0466,7.0067,9.4197,1.0000
spect_000293.spc,59.125,1069.138,2595.714,1.1647,25.0862,22.2410,1.0000
spect_000294.spc,47.882,654.737,3110.866,0.5707,14.7325,27.2811,1.0000
spect_000295.spc,106.803,367.850,1272.165,12.6691,8.0710,10.7923,1.0000
spect_000296.spc,47.208,851.962,2064.852,0.9463,19.9913,17.6905,1.0000
spect_000297.spc,25.716,351.135,1671.968,0.3072,7.8995,14.6632,1.0000
spect_000298.spc,146.064,500.506,1739.151,17.3376,10.9749,14.7558,1.0000
spect_000299.spc,31.174,561.697,1365.500,0.6261,13.1784,11.7005,1.0000
spect_000300.spc,27.384,373.457,1783.591,0.3250,8.3995,15.6433,1.0000
spect_000301.spc,155.707,534.511,1854.853,18.4773,11.7228,15.7371,1.0000
spect_000302.spc,25.598,460.789,1120.427,0.5169,10.8107,9.6006,1.0000
spect_000303.spc,31.836,434.327,2067.797,0.3842,9.7710,18.1345,1.0000
spect_000304.spc,203.878,701.529,2433.144,24.1812,15.3887,20.6444,1.0000
spect_000305.spc,31.097,560.623,1358.704,0.6275,13.1549,11.6405,1.0000
spect_000306.spc,26.347,360.949,1713.554,0.3091,8.1226,15.0270,1.0000
spect_000307.spc,104.961,360.285,1251.737,12.4538,7.9011,10.6209,1.0000
spect_000308.spc,48.643,878.030,2121.532,0.9817,20.6055,18.1733,0.9999
spect_000309.spc,35.163,481.306,2287.953,0.4130,10.8298,20.0649,1.0000
spect_000310.spc,243.411,840.132,2899.482,28.8663,18.4381,24.5960,1.0000
spect_000311.spc,24.229,435.422,1062.527,0.4898,10.2140,9.1060,0.9999
spect_000312.spc,52.100,710.990,3394.783,0.6147,15.9914,29.7745,1.0000
spect_000313.spc,112.980,386.725,1348.416,13.4084,8.4776,11.4427,1.0000
spect_000314.spc,27.562,495.794,1208.017,0.5561,11.6310,10.3521,1.0000
spect_000315.spc,70.137,957.582,4558.495,0.8399,21.5431,39.9780,1.0000
spect_000316.spc,95.872,329.435,1142.677,11.3747,7.2258,9.6948,1.0000
spect_000317.spc,26.818,483.553,1180.962,0.5295,11.3431,10.1217,1.0000
spect_000318.spc,30.126,411.635,1958.927,0.3583,9.2610,17.1797,1.0000
spect_000319.spc,217.301,745.024,2590.664,25.7877,16.3365,21.9819,1.0000
spect_000320.spc,45.606,820.480,1991.688,0.9284,19.2507,17.0646,1.0000
spect_000321.spc,37.137,507.277,2419.076,0.4371,11.4109,21.2163,1.0000
spect_000322.spc,111.993,384.539,1335.021,13.2883,8.4336,11.3271,1.0000
spect_000323.spc,24.480,440.973,1073.729,0.4904,10.3453,9.2012,1.0000
spect_000324.spc,24.305,330.395,1580.588,0.2959,7.4296,13.8632,1.0000
spect_000325.spc,186.255,639.140,2223.926,22.0968,14.0149,18.8714,1.0000
spect_000326.spc,24.783,445.923,1085.670,0.5001,10.4614,9.3033,1.0000
spect_000327.spc,58.208,793.420,3782.698,0.7030,17.8473,33.1753,1.0000
spect_000328.spc,136.911,469.605,1632.424,16.2465,10.2977,13.8511,1.0000
spect_000329.spc,27.743,500.052,1213.020,0.5591,11.7331,10.3929,1.0000
spect_000330.spc,27.218,372.556,1767.715,0.3236,8.3840,15.5017,1.0000
