file,K_percent,U_ppm,Th_ppm,w_PADK,w_PADU,w_PADTh,fit_r2
spect_000044.spc,45.075,486.438,2479.814,1.6168,10.8360,21.7565,1.0000
spect_000045.spc,144.220,1273.779,3687.774,11.5239,29.3073,31.6244,1.0000
spect_000046.spc,106.963,828.224,1551.105,10.4715,19.3117,12.8968,1.0000
spect_000047.spc,143.905,579.789,2601.934,15.6401,12.6139,22.4613,1.0000
spect_000048.spc,83.541,453.404,2004.831,7.9976,10.0154,17.3873,1.0000
spect_000049.spc,140.127,260.369,3286.825,15.5499,4.5011,28.9223,1.0000
spect_000050.spc,126.452,567.176,2198.965,13.6145,12.5393,18.8992,1.0000
spect_000051.spc,190.256,1121.628,2504.828,20.3722,25.7814,20.9618,1.0000
spect_000052.spc,123.867,493.025,291.694,15.8707,11.4437,1.7995,1.0000
spect_000053.spc,202.264,1224.751,1192.258,23.3256,28.7603,9.0142,1.0000
spect_000054.spc,134.869,458.622,3445.213,13.7722,9.3530,30.1899,1.0000
spect_000055.spc,122.090,779.880,755.642,13.8699,18.3473,5.7292,1.0000
spect_000056.spc,122.026,506.133,802.527,14.9210,11.5829,6.3933,1.0000
spect_000057.spc,135.217,1256.511,718.239,13.9025,30.0455,4.9299,1.0000
spect_000058.spc,14.502,86.601,932.935,0.6403,1.7125,8.2780,1.0000
spect_000059.spc,185.443,907.334,763.389,22.6695,21.1800,5.4861,1.0000
spect_000060.spc,45.614,363.144,1088.381,3.9024,8.3196,9.3350,1.0000
spect_000061.spc,174.461,565.096,1523.882,21.5191,12.5110,12.6707,1.0000
spect_000062.spc,210.885,590.010,3402.180,24.4827,12.2407,29.4461,1.0000
spect_000063.spc,191.490,796.922,3516.563,20.6416,17.3908,30.3546,1.0000
spect_000064.spc,52.132,492.847,257.785,5.3491,11.7983,1.7210,1.0000
spect_000065.spc,164.085,237.450,1871.618,20.9034,4.3545,16.1240,1.0000
spect_000066.spc,73.855,134.069,1749.739,8.1873,2.2878,15.4031,1.0000
spect_000067.spc,78.212,698.842,3614.851,4.2403,15.4830,31.6842,1.0000
spect_000068.spc,155.884,105.194,1659.289,20.4956,1.2145,14.3549,1.0000
spect_000069.spc,179.221,698.836,3313.934,19.4834,15.1090,28.6555,1.0000
spect_000070.spc,182.117,689.633,2149.697,21.3722,15.3074,18.1715,1.0000
spect_000071.spc,194.821,270.292,3201.683,23.6679,4.5138,27.9740,1.0000
spect_000072.spc,151.995,963.302,1219.721,16.9569,22.5487,9.6513,1.0000
spect_000073.spc,131.634,492.164,1708.480,15.2842,10.8505,14.5327,1.0000
spect_000074.spc,66.140,190.975,411.315,8.4567,4.2326,3.3258,0.9999
spect_000075.spc,176.398,390.012,759.764,23.4544,8.4747,5.9390,1.0000
spect_000076.spc,130.069,152.032,663.029,17.7221,2.8693,5.4246,1.0000
spect_000077.spc,36.489,163.505,3091.936,0.9220,2.6873,27.5806,1.0000
spect_000078.spc,153.476,229.281,1534.234,19.7874,4.3316,13.1269,1.0000
spect_000079.spc,71.728,660.717,1460.062,6.0781,15.3876,12.3363,1.0000
spect_000080.spc,91.360,1169.006,3130.320,4.8496,27.1904,26.8646,1.0000
spect_000081.spc,80.404,98.266,1416.023,9.7064,1.4997,12.4092,1.0000
spect_000082.spc,155.520,892.552,937.499,18.1102,20.8944,7.1614,1.0000
spect_000083.spc,163.852,136.452,2371.601,20.6698,1.6777,20.7159,1.0000
spect_000084.spc,140.591,218.752,1552.138,17.9110,4.1275,13.3381,1.0000
spect_000085.spc,48.618,102.027,2782.591,3.3378,1.2302,24.8111,1.0000
spect_000086.spc,63.124,95.291,1328.797,7.2805,1.5427,11.6810,1.0000
spect_000087.spc,175.495,879.623,3592.653,17.8554,19.4776,31.0172,1.0000
spect_000088.spc,188.926,890.607,2181.099,21.5159,20.2160,18.2552,1.0000
spect_000089.spc,50.540,1155.393,879.013,1.6490,27.9012,6.7345,0.9999
spect_000090.spc,80.527,386.601,3431.813,6.0802,7.8451,30.3046,1.0000
spect_000091.spc,128.241,598.744,1472.448,14.6382,13.5828,12.3240,1.0000
spect_000092.spc,179.083,827.230,1412.634,21.2655,18.9914,11.4229,1.0000
spect_000093.spc,32.466,198.946,1814.932,1.7476,4.0620,16.0636,1.0000
spect_000094.spc,129.732,919.744,2150.568,12.7172,21.2313,18.1416,1.0000
spect_000095.spc,91.546,642.634,2986.964,7.2018,14.2702,26.0382,1.0000
spect_000096.spc,55.312,647.097,834.111,4.4823,15.3672,6.7641,0.9999
spect_000097.spc,81.033,515.108,1759.836,7.6760,11.6408,15.1348,1.0000
spect_000098.spc,42.287,302.050,731.311,4.0989,6.9646,6.1844,0.9998
spect_000099.spc,123.264,343.618,3005.857,13.0705,6.7402,26.3721,1.0000
spect_000100.spc,61.232,557.499,3336.453,2.6576,12.1863,29.3560,1.0000
spect_000101.spc,161.433,1106.339,1825.673,17.0212,25.7999,14.9512,1.0000
spect_000102.spc,95.807,650.806,1890.366,9.1379,14.8648,16.1435,1.0000
spect_000103.spc,204.499,712.738,2450.387,24.2058,15.6554,20.7878,1.0000
spect_000104.spc,158.167,298.718,2293.717,19.2653,5.7339,19.8892,1.0000
spect_000105.spc,121.728,363.415,893.713,15.3483,8.0324,7.3414,1.0000
spect_000106.spc,62.533,402.523,1104.278,6.2137,9.2025,9.3899,1.0000
spect_000107.spc,102.906,631.345,2723.684,9.2430,14.0365,23.6416,1.0000
spect_000108.spc,135.725,1092.081,3541.527,11.1937,24.9252,30.4949,1.0000
spect_000109.spc,191.900,562.518,1629.364,23.9686,12.3235,13.5676,1.0000
spect_000110.spc,91.215,230.144,2451.415,9.4928,4.3073,21.5814,1.0000
spect_000111.spc,112.065,462.517,483.486,14.0226,10.6764,3.5906,1.0000
spect_000112.spc,156.829,513.420,3143.824,17.1512,10.7113,27.3583,1.0000
spect_000113.spc,116.074,1086.665,321.884,12.2621,26.1012,1.5716,1.0000
spect_000114.spc,115.043,211.154,1472.616,14.2771,4.0935,12.7096,1.0000
spect_000115.spc,147.462,178.456,3412.251,16.8111,2.3994,30.1008,1.0000
spect_000116.spc,136.661,970.793,1996.229,13.7180,22.5143,16.6849,1.0000
spect_000117.spc,126.246,80.470,1642.044,16.2532,0.7546,14.3151,1.0000
spect_000118.spc,96.050,598.085,1253.644,10.1682,13.8044,10.4561,1.0000
spect_000119.spc,187.295,906.863,3436.204,19.6732,20.1511,29.5471,1.0000
spect_000120.spc,180.622,794.697,2448.222,20.3577,17.7915,20.7713,1.0000
spect_000121.spc,141.793,949.492,2937.814,13.4084,21.6093,25.1657,1.0000
spect_000122.spc,157.087,1286.960,3534.134,13.5528,29.6280,30.1887,1.0000
spect_000123.spc,110.742,847.544,3350.408,8.7471,19.0908,29.0690,1.0000
spect_000124.spc,54.937,701.515,2997.939,1.5568,15.8939,26.2007,1.0000
spect_000125.spc,128.304,489.847,1291.470,15.3136,10.9668,10.7904,1.0000
spect_000126.spc,99.810,106.035,3319.152,10.2033,0.8796,29.4771,1.0000
spect_000127.spc,89.200,352.371,1341.888,10.0548,7.7481,11.4894,1.0000
spect_000128.spc,155.856,314.551,598.594,20.9347,6.7748,4.6194,1.0000
spect_000129.spc,97.709,98.872,2768.794,10.5968,0.9208,24.5345,1.0000
spect_000130.spc,95.105,202.276,1113.209,11.8171,4.1065,9.5443,1.0000
spect_000131.spc,135.704,1071.937,2924.503,12.0280,24.6616,24.9570,1.0000
spect_000132.spc,117.827,894.681,2645.395,10.4609,20.4844,22.6569,1.0000
spect_000133.spc,141.203,595.325,1314.912,16.7538,13.4954,10.8675,1.0000
spect_000134.spc,46.055,323.220,1783.658,3.2795,7.0712,15.6293,1.0000
spect_000135.spc,118.859,942.181,2591.277,10.4851,21.6706,22.1244,1.0000
spect_000136.spc,72.908,892.838,3462.053,2.8541,20.3476,30.1538,1.0000
spect_000137.spc,106.717,767.641,2311.756,9.7517,17.5327,19.8001,1.0000
spect_000138.spc,153.278,145.895,313.753,21.5923,2.7378,2.2117,1.0000
spect_000139.spc,167.396,478.892,1235.657,21.1835,10.5292,10.1740,1.0000
spect_000140.spc,62.979,1231.209,938.581,3.0984,29.6873,7.1646,1.0000
spect_000141.spc,177.426,367.378,2511.513,21.5545,7.2510,21.7288,1.0000
spect_000142.spc,58.059,392.309,1613.098,4.9739,8.7804,13.9946,0.9999
spect_000143.spc,198.839,509.104,3497.131,22.9229,10.2689,30.4106,1.0000
spect_000144.spc,109.975,528.615,1180.383,12.5920,12.0526,9.8138,1.0000
spect_000145.spc,93.569,572.024,2898.566,7.8962,12.5535,25.2982,1.0000
spect_000146.spc,69.067,820.970,875.542,5.7472,19.5707,6.9401,1.0000
spect_000147.spc,153.683,763.572,669.350,18.6945,17.8255,4.8667,1.0000
spect_000148.spc,195.876,262.796,2836.632,24.3007,4.4617,24.6903,1.0000
spect_000149.spc,224.854,1182.913,2719.503,24.9542,27.0440,22.7313,1.0000
spect_000150.spc,118.956,753.507,2243.841,11.6949,17.1510,19.1624,1.0000
spect_000151.spc,153.896,607.066,1390.716,18.4822,13.6949,11.4996,1.0000
spect_000152.spc,117.096,943.397,1073.245,12.0781,22.2817,8.4603,1.0000
spect_000153.spc,199.343,747.946,3255.704,22.3173,16.2442,28.0242,1.0000
spect_000154.spc,86.241,506.975,2614.423,7.4305,11.0928,22.8203,1.0000
spect_000155.spc,63.503,1161.062,2873.272,1.0944,27.2260,24.6452,1.0000
spect_000156.spc,91.816,726.539,1611.680,8.5820,16.8557,13.5799,1.0000
spect_000157.spc,177.782,825.219,834.508,21.7896,19.1663,6.2232,1.0000
spect_000158.spc,69.716,269.135,3207.932,5.2419,5.0866,28.4267,1.0000
spect_000159.spc,230.546,1216.409,3398.213,24.8251,27.5860,28.7949,1.0000
spect_000160.spc,97.108,144.097,2144.896,11.0871,2.2737,18.8788,1.0000
spect_000161.spc,20.368,247.652,1130.860,0.6042,5.5789,9.8993,1.0000
spect_000162.spc,113.345,503.813,3528.485,10.3161,10.5392,30.9678,1.0000
spect_000163.spc,132.126,369.472,1986.642,15.5173,7.7192,17.1441,1.0000
spect_000164.spc,151.122,547.706,2301.775,17.2012,11.9016,19.7641,1.0000
spect_000165.spc,49.334,747.145,280.861,3.8705,18.0707,1.7130,1.0000
spect_000166.spc,88.068,694.664,2805.570,6.6992,15.6378,24.3699,1.0000
spect_000167.spc,56.227,345.393,1118.790,5.5006,7.8194,9.5910,1.0000
spect_000168.spc,37.771,451.971,561.334,3.0298,10.7456,4.5357,0.9999
spect_000169.spc,117.884,715.266,2344.007,11.5706,16.1758,20.1015,1.0000
spect_000170.spc,120.038,1183.299,2206.935,10.1444,27.7526,18.4470,1.0000
spect_000171.spc,177.793,317.502,603.728,24.1469,6.7397,4.5937,1.0000
spect_000172.spc,98.018,928.061,2887.051,7.1117,21.3115,24.8659,1.0000
spect_000173.spc,108.087,739.651,1125.914,11.5190,17.2837,9.1430,1.0000
spect_000174.spc,189.874,608.608,2602.978,22.2906,13.1020,22.2999,1.0000
spect_000175.spc,102.369,255.781,1322.047,12.4127,5.3114,11.3544,1.0000
spect_000176.spc,57.611,555.099,3004.107,2.5409,12.2700,26.3771,1.0000
spect_000177.spc,72.817,448.666,1419.149,7.1544,10.1714,12.1518,1.0000
spect_000178.spc,154.604,1181.718,584.061,17.2271,28.1591,3.7265,1.0000
spect_000179.spc,31.817,342.307,1203.595,1.8148,7.8292,10.4345,1.0000
spect_000180.spc,98.902,918.462,2584.751,7.6510,21.1847,22.1497,1.0000
spect_000181.spc,120.573,879.627,2564.617,11.0255,20.1306,21.9342,1.0000
spect_000182.spc,134.908,385.505,2321.179,15.4521,7.9748,20.1334,1.0000
spect_000183.spc,172.211,683.772,559.052,21.8838,15.8109,3.8855,1.0000
spect_000184.spc,99.695,218.645,1861.064,11.5109,4.2057,16.2491,1.0000
spect_000185.spc,48.877,504.649,399.938,4.6476,12.0512,3.0009,1.0000
spect_000186.spc,40.694,1055.570,689.972,0.8380,25.5597,5.1516,1.0000
spect_000187.spc,56.794,573.083,2723.459,2.6906,12.8231,23.8368,1.0000
spect_000188.spc,169.177,974.891,2226.562,18.2078,22.3715,18.6525,1.0000
spect_000189.spc,47.254,299.228,657.764,4.9320,6.8988,5.5090,0.9999
spect_000190.spc,46.884,836.098,1402.187,1.7742,19.8519,11.7388,1.0000
spect_000191.spc,169.064,750.480,1181.980,20.3858,17.2352,9.4455,1.0000
spect_000192.spc,67.181,940.281,815.807,5.0554,22.5429,6.3028,1.0000
spect_000193.spc,188.320,613.953,999.777,24.0018,13.8461,7.8646,1.0000
spect_000194.spc,29.419,72.225,689.772,3.1933,1.3779,6.0540,1.0000
spect_000195.spc,176.224,571.226,1340.719,21.9778,12.7227,11.0105,1.0000
spect_000196.spc,136.694,554.154,976.200,16.6724,12.6302,7.8683,1.0000
spect_000197.spc,152.421,828.685,2755.652,15.6898,18.6493,23.5986,1.0000
spect_000198.spc,44.504,1023.615,210.653,2.1161,24.9346,0.8519,1.0000
spect_000199.spc,45.349,312.642,305.788,5.0273,7.3714,2.3339,0.9999
spect_000200.spc,94.599,936.978,901.416,9.0017,22.2969,6.9899,1.0000
spect_000201.spc,91.540,1101.344,351.033,8.5535,26.5704,1.8986,1.0000
spect_000202.spc,55.622,444.329,2779.034,2.9758,9.6344,24.4546,1.0000
spect_000203.spc,147.526,818.564,1591.590,16.4348,18.8626,13.1416,1.0000
spect_000204.spc,123.777,1119.777,2617.032,10.4525,26.0143,22.1839,1.0000
spect_000205.spc,201.064,225.515,3173.549,24.8045,3.3907,27.7405,1.0000
spect_000206.spc,135.313,933.130,1805.360,13.9068,21.6646,15.0039,1.0000
spect_000207.spc,86.114,413.338,855.365,9.9468,9.4492,7.0646,1.0000
spect_000208.spc,151.108,681.816,3495.518,15.1907,14.7566,30.3944,1.0000
spect_000209.spc,144.611,265.877,773.241,19.2637,5.5635,6.2705,1.0000
spect_000210.spc,93.725,165.983,2730.581,9.7828,2.6085,24.1438,1.0000
spect_000211.spc,67.506,262.821,382.889,8.3994,6.0075,3.0021,1.0000
spect_000212.spc,125.306,760.200,1795.627,13.1512,17.4544,15.1006,1.0000
spect_000213.spc,82.841,906.848,3578.326,4.1173,20.6011,31.1570,1.0000
spect_000214.spc,156.650,891.242,2325.778,16.5831,20.3329,19.6593,1.0000
spect_000215.spc,168.452,292.649,1312.450,22.0055,5.9048,11.0266,1.0000
spect_000216.spc,145.530,1037.176,2464.787,14.1796,23.9309,20.8172,1.0000
spect_000217.spc,109.660,474.706,2229.277,11.4822,10.3298,19.3069,1.0000
spect_000218.spc,219.172,950.789,3545.223,24.0547,21.0388,30.3892,1.0000
spect_000219.spc,149.196,310.279,2362.075,17.8132,6.0363,20.5229,1.0000
spect_000220.spc,122.432,212.827,689.883,16.3163,4.3944,5.6368,1.0000
spect_000221.spc,129.451,503.685,954.249,15.8386,11.4295,7.7382,1.0000
spect_000222.spc,89.902,766.078,883.415,9.0298,18.1142,6.9936,1.0000
spect_000223.spc,179.290,358.747,1542.992,23.0495,7.3947,13.0098,1.0000
spect_000224.spc,185.992,951.504,439.467,22.9664,22.3882,2.5287,1.0000
spect_000225.spc,197.832,1156.526,711.787,23.5395,27.2815,4.7622,1.0000
spect_000226.spc,83.032,936.566,1072.364,7.0908,22.2781,8.5660,1.0000
spect_000227.spc,208.554,1149.882,2194.576,23.3310,26.5066,18.0855,1.0000
spect_000228.spc,162.877,765.035,2574.394,17.7113,17.0984,21.9897,1.0000
spect_000229.spc,122.475,148.279,483.439,16.8388,2.8812,3.8349,1.0000
spect_000230.spc,99.182,1091.077,811.555,9.1574,26.1067,6.0301,1.0000
spect_000231.spc,116.631,443.036,2137.316,12.7507,9.5503,18.4848,1.0000
spect_000232.spc,176.908,570.359,563.928,23.0328,12.9911,4.0147,1.0000
spect_000233.spc,145.496,1101.131,2667.522,13.6653,25.4309,22.5863,1.0000
spect_000234.spc,188.295,895.294,396.040,23.5883,21.0081,2.1800,1.0000
spect_000235.spc,59.886,867.729,3467.010,1.0329,19.7897,30.2618,1.0000
spect_000236.spc,82.673,1253.090,3588.681,2.6661,29.1318,30.9449,1.0000
spect_000237.spc,197.534,597.657,1791.484,24.4565,13.1012,14.9786,1.0000
spect_000238.spc,101.448,852.891,1409.891,9.7313,19.9996,11.6209,1.0000
spect_000239.spc,177.723,999.143,2373.794,19.1871,22.8725,19.9298,1.0000
spect_000240.spc,83.435,1006.626,3314.205,4.1206,23.1571,28.6888,1.0000
spect_000241.spc,120.775,916.623,1285.069,12.4701,21.5242,10.3796,1.0000
spect_000242.spc,50.044,1059.459,1627.807,1.0514,25.2566,13.5631,1.0000
spect_000243.spc,63.194,781.279,618.497,5.3589,18.7177,4.6792,1.0000
spect_000244.spc,227.312,1228.732,3423.778,24.2672,27.8957,29.0245,1.0000
spect_000245.spc,206.820,758.170,2940.152,23.7628,16.5792,25.1502,1.0000
spect_000246.spc,123.372,1137.705,2245.255,10.7746,26.5984,18.8218,1.0000
spect_000247.spc,165.360,630.209,2821.749,18.3248,13.6701,24.3282,1.0000
spect_000248.spc,166.902,1184.144,3303.068,15.7009,27.1338,28.1679,1.0000
spect_000249.spc,135.990,664.020,2548.569,14.1959,14.7482,21.9314,1.0000
spect_000250.spc,140.028,264.090,3607.227,15.1281,4.4724,31.8042,1.0000
spect_000251.spc,148.936,853.944,3269.910,14.4441,19.0946,28.2178,1.0000
spect_000252.spc,90.884,1124.250,2197.348,6.1040,26.4416,18.5050,1.0000
spect_000253.spc,158.691,416.631,3064.589,17.9176,8.3467,26.7245,1.0000
spect_000254.spc,41.215,786.883,1803.933,0.6488,18.5147,15.4176,1.0000
spect_000255.spc,67.014,718.940,1139.735,5.5381,16.9662,9.4155,1.0000
spect_000256.spc,155.156,1068.908,492.243,17.8814,25.4107,2.9977,1.0000
spect_000257.spc,160.452,764.520,1856.680,18.2346,17.3682,15.5354,1.0000
spect_000258.spc,50.428,496.273,1204.158,3.9261,11.5339,10.2447,1.0000
spect_000259.spc,188.225,194.963,3496.794,22.6431,2.5777,30.7186,1.0000
spect_000260.spc,36.992,123.694,293.950,4.5826,2.7593,2.4206,1.0000
spect_000261.spc,165.439,199.061,1657.170,21.5220,3.4827,14.2227,1.0000
spect_000262.spc,206.132,475.626,2743.580,25.0557,9.6929,23.6320,1.0000
spect_000263.spc,136.675,498.543,3486.771,13.8243,10.3125,30.5231,1.0000
spect_000264.spc,172.970,1254.976,3532.300,16.0248,28.7638,30.1502,1.0000
spect_000265.spc,171.440,405.158,2780.962,20.1890,8.1094,24.1405,1.0000
spect_000266.spc,47.472,1147.013,821.021,1.3025,27.7313,6.2294,1.0000
spect_000267.spc,120.296,473.856,3147.512,11.9283,9.9111,27.5420,1.0000
spect_000268.spc,119.197,940.422,556.936,13.0316,22.3931,3.8073,1.0000
spect_000269.spc,131.935,985.650,2893.746,11.8631,22.5647,24.7681,1.0000
spect_000270.spc,85.691,136.714,2109.435,9.4793,2.1602,18.6021,1.0000
spect_000271.spc,174.725,301.176,1084.493,23.1734,6.1707,8.9467,1.0000
spect_000272.spc,56.795,149.061,3199.545,3.8396,2.1927,28.4981,1.0000
spect_000273.spc,110.317,1064.972,851.900,10.8542,25.3944,6.3813,1.0000
spect_000274.spc,95.012,1106.607,2150.556,6.8412,26.0045,18.0862,1.0000
spect_000275.spc,110.540,105.336,2186.616,13.1723,1.2378,19.2462,1.0000
spect_000276.spc,73.333,1123.362,1615.040,4.2357,26.7241,13.3180,1.0000
spect_000277.spc,196.026,521.493,3347.232,22.6415,10.6444,29.0588,1.0000
spect_000278.spc,58.703,935.525,1446.303,3.0546,22.2287,12.0109,1.0000
spect_000279.spc,184.280,883.290,368.388,23.0797,20.7420,1.9543,1.0000
spect_000280.spc,48.432,683.901,393.805,3.8577,16.4737,2.7887,1.0000
spect_000281.spc,194.503,181.316,3052.933,24.1665,2.3785,26.7142,1.0000
spect_000282.spc,69.378,1028.321,3107.184,2.2154,23.8377,26.8500,1.0000
spect_000283.spc,182.985,179.743,959.901,25.0381,3.1849,7.9060,1.0000
spect_000284.spc,50.655,678.133,553.702,4.0129,16.2605,4.2265,0.9999
spect_000285.spc,101.227,802.303,1265.543,10.0820,18.8083,10.3665,1.0000
spect_000286.spc,120.978,1253.372,3046.190,8.9696,29.1585,25.9389,1.0000
spect_000287.spc,31.902,352.926,695.989,2.4051,8.2820,5.8542,0.9999
spect_000288.spc,165.083,994.021,3047.769,16.5218,22.5530,26.0428,1.0000
spect_000289.spc,188.435,488.558,3589.093,21.3622,9.7780,31.2897,1.0000
spect_000290.spc,111.730,1118.787,3584.324,7.4988,25.6831,30.9325,1.0000
spect_000291.spc,163.170,682.396,1729.925,19.1253,15.3788,14.4580,1.0000
spect_000292.spc,189.693,636.977,417.445,24.8227,14.6266,2.5965,1.0000
spect_000293.spc,107.262,535.364,568.169,12.9142,12.4630,4.3040,1.0000
spect_000294.spc,184.768,610.476,819.566,23.7136,13.8455,6.2563,1.0000
spect_000295.spc,130.946,1016.753,2975.960,11.4897,23.3051,25.4841,1.0000
spect_000296.spc,64.568,240.114,2755.838,5.1555,4.5668,24.3979,1.0000
spect_000297.spc,100.130,420.241,1963.353,10.6267,9.1337,16.9907,1.0000
spect_000298.spc,150.156,1148.600,2229.779,14.6934,26.7435,18.5882,1.0000
spect_000299.spc,183.198,1057.079,3699.869,18.1339,23.7737,31.8015,1.0000
spect_000300.spc,66.172,563.097,477.472,6.8610,13.3791,3.5927,1.0000
spect_000301.spc,112.389,440.435,2868.200,11.2422,9.2309,25.0815,1.0000
spect_000302.spc,198.163,747.152,1799.137,23.9292,16.7799,14.9134,1.0000
spect_000303.spc,127.459,698.828,1976.820,13.4971,15.8630,16.7795,0.9999
spect_000304.spc,67.221,1028.302,564.289,5.0096,24.8071,3.9602,1.0000
spect_000305.spc,66.079,588.705,2434.456,4.3479,13.2724,21.1914,1.0000
spect_000306.spc,187.111,978.793,3306.248,19.5116,21.9738,28.3140,1.0000
spect_000307.spc,180.344,353.416,1878.163,22.8163,7.1318,16.0291,1.0000
spect_000308.spc,210.488,596.838,3214.806,24.6256,12.4816,27.7542,1.0000
spect_000309.spc,94.177,190.702,2321.406,10.2492,3.3699,20.4362,1.0000
spect_000310.spc,53.947,229.807,1557.004,5.1006,4.8163,13.6460,1.0000
spect_000311.spc,207.249,826.264,2774.932,23.7501,18.3178,23.6011,1.0000
spect_000312.spc,147.702,1017.045,3294.998,13.5656,23.1110,28.3035,1.0000
spect_000313.spc,172.128,220.204,3107.356,20.6461,3.4244,27.2406,1.0000
spect_000314.spc,204.426,590.776,3279.919,23.6780,12.3368,28.3650,1.0000
spect_000315.spc,141.164,1181.386,1262.377,14.4193,27.9599,9.8770,1.0000
spect_000316.spc,173.747,677.967,942.349,21.6647,15.5158,7.3370,1.0000
spect_000317.spc,94.263,188.542,2355.993,10.2283,3.3032,20.7493,1.0000
spect_000318.spc,139.560,208.187,3434.818,15.4985,3.1618,30.3027,1.0000
spect_000319.spc,143.016,335.066,1379.071,18.0049,7.0479,11.6694,1.0000
spect_000320.spc,203.066,1080.802,3345.864,21.3961,24.3961,28.5302,1.0000
spect_000321.spc,65.846,887.893,2737.887,2.7205,20.5330,23.6600,1.0000
spect_000322.spc,85.623,631.603,3415.066,5.8508,13.8654,29.9213,1.0000
spect_000323.spc,149.012,670.226,3469.011,14.9618,14.4911,30.1726,1.0000
spect_000324.spc,215.600,1229.058,3386.861,22.5863,27.9742,28.7288,1.0000
spect_000325.spc,75.547,416.609,1102.131,8.0753,9.4877,9.3170,1.0000
spect_000326.spc,131.200,621.203,563.605,16.0944,14.4649,4.1114,1.0000
spect_000327.spc,182.452,1054.313,3461.201,18.3274,23.7992,29.6573,1.0000
spect_000328.spc,118.687,196.055,2013.231,14.2138,3.4999,17.5792,1.0000
spect_000329.spc,123.752,310.065,3135.811,13.1204,5.8619,27.5704,1.0000
spect_000330.spc,49.458,481.551,3492.753,1.0426,10.3123,30.8677,1.0000
spect_000331.spc,176.472,1162.298,3214.818,17.3074,26.5825,27.3623,1.0000
